Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,league,season
36,Fri,2022-05-06,21:00,Genoa,3.2,2–1,1.5,Juventus,18762,Stadio Comunale Luigi Ferraris,Simone Sozza,/en/matches/56c431f9/Genoa-Juventus-May-6-2022-Serie-A,,ITA-SERIA_A,21-22
36,Sat,2022-05-07,15:00,Torino,0.7,0–1,1.3,Napoli,14619,Stadio Olimpico di Torino,Alessandro Prontera,/en/matches/081edfb9/Torino-Napoli-May-7-2022-Serie-A,,ITA-SERIA_A,21-22
36,Sat,2022-05-07,18:00,Sassuolo,2.0,1–1,2.3,Udinese,7460,Mapei Stadium - Città del Tricolore,Matteo Marcenaro,/en/matches/1f829de9/Sassuolo-Udinese-May-7-2022-Serie-A,,ITA-SERIA_A,21-22
36,Sat,2022-05-07,20:45,Lazio,1.6,2–0,1.0,Sampdoria,31000,Stadio Olimpico,Davide Massa,/en/matches/fe9148fe/Lazio-Sampdoria-May-7-2022-Serie-A,,ITA-SERIA_A,21-22
36,Sun,2022-05-08,12:30,Spezia,0.9,1–3,1.8,Atalanta,9000,Stadio Alberto Picco,Fabio Maresca,/en/matches/88752781/Spezia-Atalanta-May-8-2022-Serie-A,,ITA-SERIA_A,21-22
36,Sun,2022-05-08,15:00,Venezia,2.8,4–3,2.6,Bologna,6674,Stadio Pierluigi Penzo,Livio Marinelli,/en/matches/cdfe49cb/Venezia-Bologna-May-8-2022-Serie-A,,ITA-SERIA_A,21-22
36,Sun,2022-05-08,18:00,Salernitana,1.3,1–1,0.5,Cagliari,28048,Stadio Arechi,Marco Di Bello,/en/matches/3a835f66/Salernitana-Cagliari-May-8-2022-Serie-A,,ITA-SERIA_A,21-22
36,Sun,2022-05-08,20:45,Hellas Verona,1.0,1–3,3.2,Milan,30154,Stadio Marc'Antonio Bentegodi,Daniele Doveri,/en/matches/02bf675c/Hellas-Verona-Milan-May-8-2022-Serie-A,,ITA-SERIA_A,21-22
36,Mon,2022-05-09,20:45,Fiorentina,1.5,2–0,0.5,Roma,29580,Stadio Artemio Franchi,Marco Guida,/en/matches/a721e634/Fiorentina-Roma-May-9-2022-Serie-A,,ITA-SERIA_A,21-22
37,Sat,2022-05-14,15:00,Empoli,1.5,1–1,3.4,Salernitana,7000,Stadio Carlo Castellani,Davide Massa,/en/matches/291b2c32/Empoli-Salernitana-May-14-2022-Serie-A,,ITA-SERIA_A,21-22
37,Sat,2022-05-14,18:00,Udinese,1.3,2–3,2.4,Spezia,20950,Dacia Arena,Gianluca Aureliano,/en/matches/af925232/Udinese-Spezia-May-14-2022-Serie-A,,ITA-SERIA_A,21-22
37,Sat,2022-05-14,18:00,Hellas Verona,0.8,0–1,0.8,Torino,24001,Stadio Marc'Antonio Bentegodi,Giacomo Camplone,/en/matches/e0a112c3/Hellas-Verona-Torino-May-14-2022-Serie-A,,ITA-SERIA_A,21-22
37,Sat,2022-05-14,20:45,Roma,2.7,1–1,0.3,Venezia,63243,Stadio Olimpico,Simone Sozza,/en/matches/304a0600/Roma-Venezia-May-14-2022-Serie-A,,ITA-SERIA_A,21-22
37,Sun,2022-05-15,12:30,Bologna,1.5,1–3,1.6,Sassuolo,19794,Stadio Renato Dall'Ara,Davide Ghersini,/en/matches/f2860c11/Bologna-Sassuolo-May-15-2022-Serie-A,,ITA-SERIA_A,21-22
37,Sun,2022-05-15,15:00,Napoli,2.4,3–0,1.1,Genoa,54000,Stadio Diego Armando Maradona,Michael Fabbri,/en/matches/bc5d71d8/Napoli-Genoa-May-15-2022-Serie-A,,ITA-SERIA_A,21-22
37,Sun,2022-05-15,18:00,Milan,1.3,2–0,0.6,Atalanta,73304,Stadio Giuseppe Meazza,Daniele Orsato,/en/matches/0a41ccfd/Milan-Atalanta-May-15-2022-Serie-A,,ITA-SERIA_A,21-22
37,Sun,2022-05-15,20:45,Cagliari,0.6,1–3,2.8,Inter,15443,Unipol Domus,Daniele Doveri,/en/matches/1fe1118e/Cagliari-Internazionale-May-15-2022-Serie-A,,ITA-SERIA_A,21-22
37,Mon,2022-05-16,18:30,Sampdoria,1.5,4–1,1.5,Fiorentina,21331,Stadio Comunale Luigi Ferraris,Maurizio Mariani,/en/matches/a3327345/Sampdoria-Fiorentina-May-16-2022-Serie-A,,ITA-SERIA_A,21-22
37,Mon,2022-05-16,20:45,Juventus,0.7,2–2,1.1,Lazio,40515,Allianz Stadium,Giovanni Ayroldi,/en/matches/8e9a1625/Juventus-Lazio-May-16-2022-Serie-A,,ITA-SERIA_A,21-22
38,Fri,2022-05-20,20:45,Torino,0.6,0–3,2.7,Roma,16730,Stadio Olimpico di Torino,Massimiliano Irrati,/en/matches/e61c7d8b/Torino-Roma-May-20-2022-Serie-A,,ITA-SERIA_A,21-22
38,Sat,2022-05-21,17:15,Genoa,1.1,0–1,0.8,Bologna,17768,Stadio Comunale Luigi Ferraris,Gianpiero Miele,/en/matches/7eb59953/Genoa-Bologna-May-21-2022-Serie-A,,ITA-SERIA_A,21-22
38,Sat,2022-05-21,20:45,Atalanta,2.9,0–1,0.2,Empoli,17654,Stadio Atleti Azzurri d'Italia,Rosario Abisso,/en/matches/14289a5e/Atalanta-Empoli-May-21-2022-Serie-A,,ITA-SERIA_A,21-22
38,Sat,2022-05-21,20:45,Lazio,3.2,3–3,2.1,Hellas Verona,50000,Stadio Olimpico,Andrea Colombo,/en/matches/33db6118/Lazio-Hellas-Verona-May-21-2022-Serie-A,,ITA-SERIA_A,21-22
38,Sat,2022-05-21,20:45,Fiorentina,1.6,2–0,0.1,Juventus,34831,Stadio Artemio Franchi,Daniele Chiffi,/en/matches/d5fd01a8/Fiorentina-Juventus-May-21-2022-Serie-A,,ITA-SERIA_A,21-22
38,Sun,2022-05-22,12:30,Spezia,2.0,0–3,1.5,Napoli,10000,Stadio Alberto Picco,Matteo Marchetti,/en/matches/0fff7f55/Spezia-Napoli-May-22-2022-Serie-A,,ITA-SERIA_A,21-22
38,Sun,2022-05-22,18:00,Sassuolo,0.5,0–3,2.8,Milan,21584,Mapei Stadium - Città del Tricolore,Daniele Doveri,/en/matches/d75d8667/Sassuolo-Milan-May-22-2022-Serie-A,,ITA-SERIA_A,21-22
38,Sun,2022-05-22,18:00,Inter,3.4,3–0,1.0,Sampdoria,71109,Stadio Giuseppe Meazza,Marco Di Bello,/en/matches/fc73f7ef/Internazionale-Sampdoria-May-22-2022-Serie-A,,ITA-SERIA_A,21-22
38,Sun,2022-05-22,21:00,Venezia,1.0,0–0,1.9,Cagliari,5654,Stadio Pierluigi Penzo,Fabio Maresca,/en/matches/4437ab7b/Venezia-Cagliari-May-22-2022-Serie-A,,ITA-SERIA_A,21-22
38,Sun,2022-05-22,21:00,Salernitana,1.6,0–4,2.5,Udinese,29739,Stadio Arechi,Daniele Orsato,/en/matches/ec53c97f/Salernitana-Udinese-May-22-2022-Serie-A,,ITA-SERIA_A,21-22
